timestamp_ms,motor_current_A,motor_velocity_rpm,motor_position_deg
0,2.060943415950886,-0.2964132301296611,-0.0017784793807779664
1,1.7920031787519008,-2.3885728979942016,-0.01610991676874318
2,2.1500902391612913,0.44315920975829215,-0.013450961510193427
3,2.188112943278243,6.942341156540429,0.028203085429049153
4,1.6097929622692326,5.044423492336397,0.05846962638306753
5,1.7395640986275365,7.986378888789883,0.10638789971580682
6,2.025568080633457,10.890602669251109,0.17173151573131348
7,1.9367514815312836,6.919683526618076,0.21324961689102195
8,1.9966397684991422,13.827424603365824,0.2962141645112169
9,1.829391214485284,13.191100160199255,0.3753607654724124
10,2.1758795949725656,6.371737583472209,0.4135911909732457
11,2.1555583870857897,21.00425775319658,0.5396167374924252
12,2.0132061395122434,12.533758462609088,0.6148192882680797
13,2.2254482413936065,8.004374500583513,0.6628455352715809
14,2.093501868450409,12.294425777255388,0.7366120899351132
15,1.8281415074233522,13.651439534192106,0.8185207271402658
16,2.0737501568164998,20.251585115768123,0.9400302378348745
17,1.8082234798342003,19.852356090519603,1.059144374377992
18,2.1756900602614544,20.76498102555429,1.1837342605313177
19,1.9900148178027495,26.771630856580366,1.3443640456708
20,1.9630275272909479,26.59273225265268,1.503920439186716
21,1.8638140911192118,27.68989039443025,1.6700597815532976
22,2.244508267734806,29.370957647490048,1.846285527438238
23,1.9690941035862395,31.610329947416165,2.035947507122735
24,1.9143344355673786,19.193216957830014,2.151106808869715
25,1.929573289902354,29.10941487756458,2.3257632981351026
26,2.1064618371106696,21.224284045966996,2.453109002410905
27,2.0730888128728155,33.49427910819474,2.6540746770600734
28,2.0825465223191975,34.474188518337314,2.860919808170097
29,2.0861642006015764,40.90293021537157,3.1063373894623263
30,2.4283295201740924,42.78571144463059,3.36305165813011
31,1.9187169967230768,39.0278550536215,3.597218788451839
32,1.8975514541856926,36.67259988505523,3.8172543877621705
33,1.8372454543504244,42.75443781112681,4.073781014628931
34,2.1231958845150993,38.83688992391913,4.306802354172446
35,2.2257944585441782,42.61079798002678,4.562467142052607
36,1.977210508469025,48.682982630494266,4.854565037835572
37,1.8319687046074944,42.09106129009909,5.107111405576166
38,1.835103756861752,50.0288269360736,5.407284367192608
39,2.1301185575649404,50.50067775176329,5.710288433703187
40,2.1486508342406885,43.44549429455066,5.970961399470491
41,2.108630853661039,54.187076831034446,6.296083860456698
42,1.8668980585422612,53.90078730598998,6.619488584292638
43,2.046432264613344,51.99995846094455,6.931488335058305
44,2.0233371618281457,48.75293797299381,7.2240059628962685
45,2.0437377193458026,49.33443423086039,7.520012568281431
46,2.174285755589638,51.99957466484762,7.832010016270517
47,2.0447191097549364,58.44962994262401,8.18270779592626
48,2.135782712614379,51.99848277246379,8.494698692561043
49,2.0135158138977785,59.99513719313642,8.854669515719861
50,2.0578238797379966,52.620618875688535,9.170393228973992
51,2.126257645167708,58.821565716898434,9.523322623275384
52,1.7085688360288667,61.39319087229175,9.891681768509134
53,1.9360657567285398,74.06401891691611,10.336065882010631
54,1.905925469141441,55.93542145196239,10.671678410722405
55,1.8722244303513316,71.15576390776184,11.098612994168976
56,1.9449715497546634,65.5085002336758,11.491663995571031
57,2.2989882622468794,67.76849811699867,11.898274984273023
58,1.8268337768613514,67.24733088517823,12.301758969584093
59,2.193655670918296,69.81163142724407,12.720628758147557
60,1.663426045676839,67.741283526568,13.127076459306965
61,1.933022994002845,76.69083152135954,13.587221448435121
62,2.032550613021001,68.03811218694477,13.99545012155679
63,2.1172444662718557,76.87040140399877,14.456672529980782
64,2.142245315958571,68.86488629139339,14.869861847729142
65,2.158669447039985,72.65154988021241,15.305771147010416
66,1.9302549855503124,68.44754040178279,15.716456389421113
67,1.9075296414670866,76.9253374345428,16.17800841402837
68,2.1715951762514307,82.70690254071255,16.674249829272643
69,1.961739135023677,75.91360253804847,17.129731444500933
70,1.7448627353324155,76.12299277635292,17.58646940115905
71,1.7733425571993038,72.32917374300948,18.02044444361711
72,1.8161095427996776,77.53830626939745,18.485674281233493
73,2.099432148810753,71.49085909263674,18.914619435789312
74,2.028485147214113,75.64792934191023,19.368507011840773
75,2.138097070813554,82.09104656462007,19.861053291228494
76,1.914549470732693,88.2841697079975,20.390758309476478
77,2.0317079382153427,96.45421991648395,20.969483628975382
78,2.1251180787934674,80.18126280621486,21.450571205812672
79,1.9381306920559522,90.98356065374983,21.99647256973517
80,2.0913550475114824,85.70543329759,22.510705169520712
81,1.8676148117866698,84.39667553959924,23.017085222758308
82,1.9273892306869858,87.9686553441995,23.544897154823506
83,1.923652421200334,86.75445796438629,24.065423902609822
84,1.760832070882192,87.62236864457384,24.591158114477267
85,2.0973944961571163,85.640461709182,25.10500088473236
86,1.9061195319594553,81.2894429734677,25.592737542573165
87,2.0024988237455377,81.14576065262517,26.079612106488916
88,2.0961493317811817,92.69994572950885,26.635811780865968
89,2.089306235205989,88.60590460190325,27.167447208477387
90,2.1330770217945574,87.55040545997883,27.69274964123726
91,1.9803029030981152,91.10049849281931,28.239352632194176
92,1.9153403375911693,95.54534411459505,28.81262469688175
93,1.9840563578187203,92.9707260204183,29.370449053004258
94,1.662533113208394,89.27228720896295,29.906082776258035
95,1.7105775055153825,99.15303786110516,30.501001003424665
96,1.7354600775291196,101.37179318162326,31.109231762514405
97,1.8005506344797038,96.38815103859103,31.687560668745952
98,2.0799548453446874,99.20832738387858,32.28281063304922
99,1.8189041889279878,100.95952465611202,32.888567780985895
100,1.924367489192122,100.79494405034023,33.493337445287935
101,2.259845659557213,98.59461164539181,34.08490511516028
102,1.9287472057877149,98.88040470783939,34.67818754340732
103,2.1475031136934173,98.83635379039585,35.27120566614969
104,1.8132764639980246,91.08551645880024,35.817718764902494
105,1.958912488426474,100.39469410791288,36.420086929549974
106,1.8099955890178838,90.41555108959058,36.96258023608752
107,1.9321933848198876,93.50978739182814,37.52363896043849
108,2.168061627491479,104.27334923380906,38.14927905584135
109,1.6545359153615302,102.21389628568863,38.76256243355548
110,2.0868847287091716,105.69155014069209,39.39671173439963
111,2.0475471204664557,97.12240338278434,39.97944615469633
112,1.8811700088606411,92.93016529893217,40.537027146489926
113,1.710788429122309,97.68424199099185,41.12313259843588
114,2.014425901542774,99.57595634314605,41.72058833649476
115,1.8941014581872395,99.6244403471814,42.318334978577845
116,2.0465352422709406,105.04589519432594,42.9486103497438
117,2.0043704291046884,97.70341242000937,43.53483082426386
118,2.320355778264183,101.38646342887004,44.14314960483708
119,1.952128874505395,94.78391819011024,44.71185311397774
120,1.795300501475627,102.06362359403369,45.32423485554194
121,2.035855126991263,99.8967701736551,45.92361547658387
122,2.043999336794353,96.1855469547755,46.50072875831252
123,2.2718375150480874,98.79304061616462,47.0934870020095
124,2.167022249182916,99.07306408745326,47.687925386534225
125,2.0713742118299017,98.64910073617426,48.27981999095127
126,2.2926605782439125,108.8466933880133,48.93290015127935
127,1.7622473891354298,99.47204675468359,49.52973243180745
128,1.8720496934500503,98.70326866872125,50.12195204381978
129,1.814684811718895,89.37815631959495,50.65822098173735
130,1.9220380393688463,95.32123474292693,51.23014839019491
131,5.0,0.05037088305900103,51.23045061549327
132,5.0,-0.2809583095220655,51.22876486563614
133,5.0,0.22453565091274774,51.23011207954161
134,5.0,-0.018838915070166662,51.22999904605119
135,5.0,-0.22218621904314412,51.22866592873693
136,5.0,0.23775682287077482,51.230092469674155
137,5.0,0.1251351143192308,51.23084328036007
138,5.0,-0.25290839838958284,51.22932582996973
139,5.0,0.3554365680515449,51.23145844937804
140,5.0,0.13175947367323856,51.23224900622008
141,5.0,-0.0020392231250092262,51.23223677088133
142,5.0,0.3180437611243559,51.23414503344807
143,5.0,0.03185955676592812,51.23433619078867
144,5.0,-0.005616615020806397,51.23430249109854
145,5.0,-0.1320600232043978,51.23351013095931
146,5.0,0.11637008786141573,51.23420835148648
147,5.0,0.09532059346479599,51.23478027504727
148,5.0,0.0029360279779422575,51.23479789121514
149,5.0,-0.1579972707735206,51.233849907590496
150,5.0,0.025985970833214772,51.234005823415494
151,5.0,-0.013959757152427577,51.23392206487258
152,5.0,-0.2666948637468402,51.2323218956901
153,5.0,-0.29436247026483714,51.23055572086851
154,5.0,0.1130306757619539,51.23123390492308
155,5.0,-0.5203776630103378,51.228111638945016
156,5.0,0.041082105392251995,51.22835813157737
157,5.0,-0.0956166115507649,51.22778443190807
158,5.0,0.261649321375982,51.229354327836326
159,5.0,-0.09869364183077516,51.228762165985344
160,5.0,0.1318968428503792,51.22955354704245
161,5.0,-0.07938276824755833,51.229077250432965
162,5.0,0.02274963069722869,51.22921374821715
163,5.0,0.14736730618401025,51.23009795205425
164,5.0,-0.09251114326491604,51.22954288519466
165,5.0,0.1993109768996808,51.23073875105606
166,5.0,-0.19873957542129664,51.22954631360353
167,5.0,0.05891856851167582,51.2298998250146
168,5.0,0.18452794455757057,51.23100699268194
169,5.0,0.132007498358067,51.23179903767209
170,5.0,0.38328897534708206,51.234098771524174
171,5.0,-0.15268786346213212,51.2331826443434
172,5.0,-0.27582985026971757,51.231527665241785
173,5.0,-0.1988670216990239,51.23033446311159
174,5.0,0.1320885133096874,51.23112699419145
175,5.0,0.09958458685387572,51.23172450171257
176,5.0,0.020451331929483157,51.23184720970415
177,5.0,-0.224591409821426,51.23049966124522
178,5.0,0.15337345866581217,51.231419901997214
179,5.0,-0.24494095553010808,51.22995025626403
180,5.0,0.23178991647537997,51.231340995762885
181,2.0438765002727712,80.3701612168446,51.71356196306395
182,1.9178145538332525,71.27356536678626,52.14120335526467
183,2.2212577420119777,77.60489416187842,52.60683272023594
184,2.0857512876923225,73.54161336531938,53.04808240042786
185,2.3071511983991986,65.85542666191515,53.44321496039935
186,2.0366468874443813,70.28742396394792,53.86493950418304
187,1.7551061936558998,72.81490793976172,54.30182895182161
188,1.726368160150867,73.16136057913278,54.74079711529641
189,2.33018558644625,68.48894741053253,55.151730799759605
190,2.3447331441566597,75.93918616932417,55.60736591677555
191,1.9640961573434799,72.3934465436194,56.041726596037265
192,1.9233625357728024,65.13756549856265,56.43255198902864
193,2.2922888584484404,69.22587890465825,56.84790726245659
194,1.7785908635913024,74.1883110198103,57.29303712857545
195,1.8210545962088347,73.35563158835359,57.73317091810557
196,2.128665358937809,56.437018281068106,58.07179302779198
197,1.9210789754280821,56.958259800932225,58.41354258659758
198,1.9989756266559857,68.0196815600241,58.82166067595772
199,1.9673114202950974,54.29825680920161,59.147450216812935
200,2.0675149097597867,51.96210208772557,59.45922282933929
201,2.2814963722627435,55.1197146234938,59.789941117080254
202,2.018116981380349,58.618590223912214,60.14165265842373
203,2.1287877586553714,54.96330190535624,60.47143246985587
204,1.5899655797937955,51.17151836112996,60.77846158002265
205,1.9902563196139764,49.99371373158971,61.07842386241219
206,1.8313539459414256,48.73508649951673,61.37083438140929
207,1.7562373879152744,46.82294465201675,61.65177204932139
208,1.82436952661425,61.54427364514094,62.021037691192234
209,1.9331753118598376,50.53134814756984,62.324225780077654
210,2.1831805084712026,52.37751150090469,62.638490849083084
211,1.7347214564520872,44.390666292671455,62.904834846839115
212,2.0061262985188835,44.7911968819777,63.17358202813098
213,1.9031661133332842,41.030902661655865,63.41976744410091
214,1.9344653811276078,30.2107664408436,63.60103204274598
215,2.2005515650609206,35.44301922141412,63.813690158074465
216,2.107623087400785,32.13703142449731,64.00651234662145
217,2.267479621488549,28.79174772702237,64.17926283298358
218,1.96909886415002,32.90807798764827,64.37671130090948
219,1.8608114776658593,44.34770482718518,64.64279752987258
220,1.9552282366239,36.33283034400017,64.86079451193658
221,2.048499358254244,41.83413072423975,65.11179929628202
222,2.035314671690742,36.256927217071265,65.32934085958445
223,1.7831223855533267,36.930099168659495,65.5509214545964
224,2.0180979563255748,27.322886512708006,65.71485877367266
225,2.045645666027781,33.25215673164173,65.91437171406251
226,2.503494807506784,33.076156702299954,66.11282865427631
227,2.375368922256334,25.344875586228753,66.26489790779368
228,1.829351329888236,29.816873941459054,66.44379915144243
229,1.9425233276901648,28.636895735759207,66.61562052585698
230,1.7073115996325994,21.84089546973464,66.74666589867539
231,1.8818585972073028,17.753627435070303,66.85318766328581
232,2.063121000718068,16.22194157266459,66.9505193127218
233,2.2411707241776466,21.346721003364095,67.07859963874198
234,1.8541832324512784,21.317543490717128,67.20650489968628
235,1.8691707119864407,14.485051528059682,67.29341520885464
236,1.570542194052269,17.34287498304742,67.39747245875293
237,1.9674668158910185,18.8221779594474,67.51040552650962
238,1.7875171176280873,17.81746403534066,67.61731031072166
239,1.8941121145267852,21.24059860127091,67.7447539023293
240,1.8246278443664823,18.618656598835948,67.85646584192232
241,1.9811474891494887,5.977913990467298,67.89233332586512
242,1.6484543217286738,18.1511828845204,68.00124042317225
243,1.7065909509218018,5.825709924772377,68.03619468272089
244,2.4258494224056597,12.450955254330875,68.11090041424687
245,1.7425154837451937,6.311379618576478,68.14876869195832
246,1.780642884309072,2.654610042945781,68.164696352216
247,2.3673827056642627,-5.579963017692918,68.13121657410984
248,2.5810134338480815,1.3433158415410376,68.13927646915909
249,1.7656866742349315,-6.8535089539383405,68.09815541543546
250,1.9263502086423938,4.522022958440262,68.1252875531861
251,2.0683111101881018,6.011659379992184,68.16135750946606
252,2.3457395288811185,-6.814440754795211,68.12047086493729
253,1.8026285843143526,-2.5771662314747887,68.10500786754844
254,1.950944430811578,-8.970465009345599,68.05118507749236
255,2.155467515212349,-9.74157301334597,67.99273563941229
256,2.086953214893324,-3.981273637240071,67.96884799758885
257,1.9247687857539801,-9.299793577881104,67.91304923612157
258,1.9732354070967917,-1.6607761735688253,67.90308457908016
259,1.7250208383260035,-14.020453806037573,67.81896185624393
260,1.9523652512050669,-7.8610478658144025,67.77179556904905
261,1.946722501998209,-13.617066127702998,67.69009317228283
262,2.0464339779252514,-11.36941514090043,67.62187668143743
263,1.8889345562361968,-18.82583694352103,67.5089216597763
264,2.0943077045090277,-18.076961303555464,67.40045989195497
265,2.202543163563966,-19.64295889980108,67.28260213855616
266,2.031085865533693,-24.479030776905052,67.13572795389473
267,2.070351281679841,-18.218406401600244,67.02641751548512
268,2.0106310695155734,-19.50423145971639,66.90939212672683
269,2.000016878618283,-21.010764875245727,66.78332753747536
270,1.8556883932914305,-17.51297786892425,66.6782496702618
271,2.0632988523346616,-19.166362925479064,66.56325149270893
272,1.980542680317302,-29.49891188715306,66.38625802138601
273,2.418633661786119,-26.96565743505127,66.2244640767757
274,2.3146709804950483,-33.15109120746609,66.0255575295309
275,2.0771693105113003,-31.113727842576136,65.83887516247545
276,1.8473885580610465,-35.42172679403138,65.62634480171126
277,1.7775177056033165,-25.509972908541307,65.47328496426
278,2.238228590617773,-32.973860517713526,65.27544180115372
279,2.0525498450294277,-37.05901860497566,65.05308768952386
280,2.096028680678322,-31.171610521474907,64.86605802639501
281,1.6510828026051614,-49.157734309293794,64.57111162053924
282,2.185487696311636,-49.534063249270496,64.27390724104362
283,2.0908840676428726,-36.63700577934833,64.05408520636753
284,1.7779138631171043,-41.460078980059805,63.80532473248717
285,1.9056950385100102,-41.649803904928824,63.5554259090576
286,2.052743440871304,-50.66684181005466,63.25142485819727
287,2.0104933596712486,-45.2768881919413,62.97976352904562
288,1.941565762839289,-36.26188524472315,62.76219221757728
289,1.9793023463868078,-43.26982416006496,62.50257327261689
290,1.9496045243586229,-47.64618094603467,62.21669618694069
291,2.0305125024204935,-51.78620141896358,61.90597897842691
292,2.2942983945986315,-52.65216765617421,61.59006597248986
293,1.4866683118137405,-62.40564549218791,61.215632099536734
294,1.952629947098063,-51.5436167699993,60.906370398916735
295,2.0353024842744896,-49.66820669361233,60.60836115875506
296,2.05919879793742,-62.828994442933634,60.23138719209746
297,1.925617083735742,-59.30456307529357,59.875559813645694
298,1.6486556435042834,-62.82252221895723,59.49862468033195
299,2.065599096742822,-62.89065091690435,59.121280774830524
300,2.345470042832837,-58.81599536648628,58.76838480263161
301,1.6932277190167724,-70.51557419125463,58.34529135748408
302,2.172765602739638,-58.02286266275693,57.99715418150754
303,1.9342949553754212,-58.3159241346559,57.647258636699604
304,1.9877351308342306,-64.32187344444027,57.26132739603296
305,1.7894202978592102,-76.4410852172253,56.80268088472961
306,1.9331087655288246,-69.98068543537659,56.38279677211735
307,2.260008918939792,-59.78484768307608,56.024087686018895
308,2.1165310483975412,-80.77965877807678,55.53940973335043
309,2.346462321081989,-69.55705064243419,55.12206742949583
310,2.2354823777955386,-74.63845275524729,54.674236712964344
311,2.0878173357859153,-65.62373629699796,54.28049429518236
312,2.3487869052335584,-73.9192764753126,53.836978636330485
313,2.08779863174766,-69.40989353902401,53.42051927509634
